,id,id_url,date_published,title
1004,dark-85822,https://data.kb.se/dark-85822,1888-04-11,SVENSKA DAGBLADET 1888-04-11
1005,dark-85826,https://data.kb.se/dark-85826,1888-04-12,SVENSKA DAGBLADET 1888-04-12
1006,dark-85833,https://data.kb.se/dark-85833,1888-04-13,SVENSKA DAGBLADET 1888-04-13
1007,dark-85810,https://data.kb.se/dark-85810,1888-04-14,SVENSKA DAGBLADET 1888-04-14
1008,dark-85820,https://data.kb.se/dark-85820,1888-04-16,SVENSKA DAGBLADET 1888-04-16
1009,dark-85811,https://data.kb.se/dark-85811,1888-04-17,SVENSKA DAGBLADET 1888-04-17
1010,dark-85839,https://data.kb.se/dark-85839,1888-04-18,SVENSKA DAGBLADET 1888-04-18
1011,dark-85836,https://data.kb.se/dark-85836,1888-04-19,SVENSKA DAGBLADET 1888-04-19
1012,dark-85835,https://data.kb.se/dark-85835,1888-04-20,SVENSKA DAGBLADET 1888-04-20
1013,dark-85814,https://data.kb.se/dark-85814,1888-04-21,SVENSKA DAGBLADET 1888-04-21
1014,dark-85847,https://data.kb.se/dark-85847,1888-04-23,SVENSKA DAGBLADET 1888-04-23
1015,dark-85842,https://data.kb.se/dark-85842,1888-04-24,SVENSKA DAGBLADET 1888-04-24
1016,dark-85818,https://data.kb.se/dark-85818,1888-04-25,SVENSKA DAGBLADET 1888-04-25
1017,dark-85816,https://data.kb.se/dark-85816,1888-04-26,SVENSKA DAGBLADET 1888-04-26
1018,dark-85823,https://data.kb.se/dark-85823,1888-04-27,SVENSKA DAGBLADET 1888-04-27
1019,dark-85845,https://data.kb.se/dark-85845,1888-04-28,SVENSKA DAGBLADET 1888-04-28
1020,dark-85840,https://data.kb.se/dark-85840,1888-04-30,SVENSKA DAGBLADET 1888-04-30
1021,dark-85825,https://data.kb.se/dark-85825,1888-05-01,SVENSKA DAGBLADET 1888-05-01
1022,dark-85834,https://data.kb.se/dark-85834,1888-05-02,SVENSKA DAGBLADET 1888-05-02
1023,dark-85821,https://data.kb.se/dark-85821,1888-05-03,SVENSKA DAGBLADET 1888-05-03
1024,dark-85813,https://data.kb.se/dark-85813,1888-05-04,SVENSKA DAGBLADET 1888-05-04
1025,dark-85837,https://data.kb.se/dark-85837,1888-05-05,SVENSKA DAGBLADET 1888-05-05
1026,dark-85817,https://data.kb.se/dark-85817,1888-05-07,SVENSKA DAGBLADET 1888-05-07
1027,dark-85832,https://data.kb.se/dark-85832,1888-05-08,SVENSKA DAGBLADET 1888-05-08
1028,dark-85843,https://data.kb.se/dark-85843,1888-05-09,SVENSKA DAGBLADET 1888-05-09
