,id,id_url,date_published,title
63,dark-3674195,https://data.kb.se/dark-3674195,1865-03-15,DAGENS NYHETER  1865-03-15
64,dark-3674196,https://data.kb.se/dark-3674196,1865-03-16,DAGENS NYHETER  1865-03-16
65,dark-3674197,https://data.kb.se/dark-3674197,1865-03-17,DAGENS NYHETER  1865-03-17
66,dark-3674198,https://data.kb.se/dark-3674198,1865-03-18,DAGENS NYHETER  1865-03-18
67,dark-3674199,https://data.kb.se/dark-3674199,1865-03-20,DAGENS NYHETER  1865-03-20
68,dark-3674200,https://data.kb.se/dark-3674200,1865-03-21,DAGENS NYHETER  1865-03-21
69,dark-3674201,https://data.kb.se/dark-3674201,1865-03-22,DAGENS NYHETER  1865-03-22
70,dark-3705433,https://data.kb.se/dark-3705433,1865-03-23,DAGENS NYHETER  1865-03-23
71,dark-3674203,https://data.kb.se/dark-3674203,1865-03-24,DAGENS NYHETER  1865-03-24
72,dark-3674204,https://data.kb.se/dark-3674204,1865-03-27,DAGENS NYHETER  1865-03-27
73,dark-3674205,https://data.kb.se/dark-3674205,1865-03-28,DAGENS NYHETER  1865-03-28
74,dark-3674206,https://data.kb.se/dark-3674206,1865-03-29,DAGENS NYHETER  1865-03-29
75,dark-3674207,https://data.kb.se/dark-3674207,1865-03-30,DAGENS NYHETER  1865-03-30
76,dark-3674211,https://data.kb.se/dark-3674211,1865-03-31,DAGENS NYHETER  1865-03-31
77,dark-3674209,https://data.kb.se/dark-3674209,1865-04-01,DAGENS NYHETER  1865-04-01
78,dark-3674208,https://data.kb.se/dark-3674208,1865-04-03,DAGENS NYHETER  1865-04-03
79,dark-3674210,https://data.kb.se/dark-3674210,1865-04-04,DAGENS NYHETER  1865-04-04
80,dark-3674212,https://data.kb.se/dark-3674212,1865-04-05,DAGENS NYHETER  1865-04-05
81,dark-3674213,https://data.kb.se/dark-3674213,1865-04-06,DAGENS NYHETER  1865-04-06
82,dark-3674214,https://data.kb.se/dark-3674214,1865-04-07,DAGENS NYHETER  1865-04-07
83,dark-3674215,https://data.kb.se/dark-3674215,1865-04-08,DAGENS NYHETER  1865-04-08
84,dark-3674216,https://data.kb.se/dark-3674216,1865-04-10,DAGENS NYHETER  1865-04-10
85,dark-3674217,https://data.kb.se/dark-3674217,1865-04-11,DAGENS NYHETER  1865-04-11
86,dark-3674218,https://data.kb.se/dark-3674218,1865-04-12,DAGENS NYHETER  1865-04-12
87,dark-3674219,https://data.kb.se/dark-3674219,1865-04-13,DAGENS NYHETER  1865-04-13
88,dark-3674220,https://data.kb.se/dark-3674220,1865-04-15,DAGENS NYHETER  1865-04-15
89,dark-3674221,https://data.kb.se/dark-3674221,1865-04-18,DAGENS NYHETER  1865-04-18
90,dark-3674222,https://data.kb.se/dark-3674222,1865-04-19,DAGENS NYHETER  1865-04-19
91,dark-3674223,https://data.kb.se/dark-3674223,1865-04-20,DAGENS NYHETER  1865-04-20
92,dark-3674224,https://data.kb.se/dark-3674224,1865-04-21,DAGENS NYHETER  1865-04-21
93,dark-3674225,https://data.kb.se/dark-3674225,1865-04-22,DAGENS NYHETER  1865-04-22
94,dark-3674226,https://data.kb.se/dark-3674226,1865-04-24,DAGENS NYHETER  1865-04-24
95,dark-3674227,https://data.kb.se/dark-3674227,1865-04-25,DAGENS NYHETER  1865-04-25
96,dark-3674228,https://data.kb.se/dark-3674228,1865-04-26,DAGENS NYHETER  1865-04-26
97,dark-3674229,https://data.kb.se/dark-3674229,1865-04-27,DAGENS NYHETER  1865-04-27
98,dark-3765640,https://data.kb.se/dark-3765640,1865-04-28,DAGENS NYHETER  1865-04-28
99,dark-3674230,https://data.kb.se/dark-3674230,1865-04-29,DAGENS NYHETER  1865-04-29
100,dark-3674231,https://data.kb.se/dark-3674231,1865-05-01,DAGENS NYHETER  1865-05-01
101,dark-3674232,https://data.kb.se/dark-3674232,1865-05-02,DAGENS NYHETER  1865-05-02
102,dark-3674233,https://data.kb.se/dark-3674233,1865-05-03,DAGENS NYHETER  1865-05-03
103,dark-3674234,https://data.kb.se/dark-3674234,1865-05-04,DAGENS NYHETER  1865-05-04
104,dark-3674235,https://data.kb.se/dark-3674235,1865-05-05,DAGENS NYHETER  1865-05-05
105,dark-3674236,https://data.kb.se/dark-3674236,1865-05-06,DAGENS NYHETER  1865-05-06
106,dark-3674237,https://data.kb.se/dark-3674237,1865-05-08,DAGENS NYHETER  1865-05-08
107,dark-3674238,https://data.kb.se/dark-3674238,1865-05-09,DAGENS NYHETER  1865-05-09
108,dark-3674239,https://data.kb.se/dark-3674239,1865-05-10,DAGENS NYHETER  1865-05-10
109,dark-3674242,https://data.kb.se/dark-3674242,1865-05-11,DAGENS NYHETER  1865-05-11
110,dark-3674240,https://data.kb.se/dark-3674240,1865-05-12,DAGENS NYHETER  1865-05-12
111,dark-3674241,https://data.kb.se/dark-3674241,1865-05-13,DAGENS NYHETER  1865-05-13
112,dark-3674247,https://data.kb.se/dark-3674247,1865-05-15,DAGENS NYHETER  1865-05-15
113,dark-3674243,https://data.kb.se/dark-3674243,1865-05-16,DAGENS NYHETER  1865-05-16
114,dark-3674245,https://data.kb.se/dark-3674245,1865-05-17,DAGENS NYHETER  1865-05-17
115,dark-3674246,https://data.kb.se/dark-3674246,1865-05-18,DAGENS NYHETER  1865-05-18
116,dark-3674244,https://data.kb.se/dark-3674244,1865-05-19,DAGENS NYHETER  1865-05-19
117,dark-3674252,https://data.kb.se/dark-3674252,1865-05-20,DAGENS NYHETER  1865-05-20
118,dark-3674248,https://data.kb.se/dark-3674248,1865-05-22,DAGENS NYHETER  1865-05-22
119,dark-3674249,https://data.kb.se/dark-3674249,1865-05-23,DAGENS NYHETER  1865-05-23
120,dark-3674250,https://data.kb.se/dark-3674250,1865-05-24,DAGENS NYHETER  1865-05-24
121,dark-3674251,https://data.kb.se/dark-3674251,1865-05-26,DAGENS NYHETER  1865-05-26
122,dark-3674253,https://data.kb.se/dark-3674253,1865-05-27,DAGENS NYHETER  1865-05-27
123,dark-3674292,https://data.kb.se/dark-3674292,1865-05-29,DAGENS NYHETER  1865-05-29
124,dark-3674254,https://data.kb.se/dark-3674254,1865-05-30,DAGENS NYHETER  1865-05-30
125,dark-3674255,https://data.kb.se/dark-3674255,1865-05-31,DAGENS NYHETER  1865-05-31
126,dark-3674256,https://data.kb.se/dark-3674256,1865-06-01,DAGENS NYHETER  1865-06-01
127,dark-3674257,https://data.kb.se/dark-3674257,1865-06-02,DAGENS NYHETER  1865-06-02
128,dark-3674258,https://data.kb.se/dark-3674258,1865-06-03,DAGENS NYHETER  1865-06-03
129,dark-3674259,https://data.kb.se/dark-3674259,1865-06-07,DAGENS NYHETER  1865-06-07
130,dark-3674260,https://data.kb.se/dark-3674260,1865-06-08,DAGENS NYHETER  1865-06-08
131,dark-3674261,https://data.kb.se/dark-3674261,1865-06-09,DAGENS NYHETER  1865-06-09
132,dark-3674263,https://data.kb.se/dark-3674263,1865-06-10,DAGENS NYHETER  1865-06-10
133,dark-3674262,https://data.kb.se/dark-3674262,1865-06-12,DAGENS NYHETER  1865-06-12
134,dark-3674264,https://data.kb.se/dark-3674264,1865-06-13,DAGENS NYHETER  1865-06-13
135,dark-3674266,https://data.kb.se/dark-3674266,1865-06-14,DAGENS NYHETER  1865-06-14
136,dark-3674265,https://data.kb.se/dark-3674265,1865-06-15,DAGENS NYHETER  1865-06-15
137,dark-3674267,https://data.kb.se/dark-3674267,1865-06-16,DAGENS NYHETER  1865-06-16
138,dark-3674268,https://data.kb.se/dark-3674268,1865-06-17,DAGENS NYHETER  1865-06-17
139,dark-3674269,https://data.kb.se/dark-3674269,1865-06-19,DAGENS NYHETER  1865-06-19
140,dark-3674270,https://data.kb.se/dark-3674270,1865-06-20,DAGENS NYHETER  1865-06-20
141,dark-3674271,https://data.kb.se/dark-3674271,1865-06-21,DAGENS NYHETER  1865-06-21
